1682,5647,16161,Bates Drive School,Bates Drive,67,18,,Schools for Specific Purposes,Coed,975,2232,Kareela,20170307
1683,5650,17889,Palm Avenue School,Institute Rd,,,,Schools for Specific Purposes,Coed,756,2145,Westmead,20170307
1684,5652,16202,Caroline Chisholm School,Napoli St,106,80,,Schools for Specific Purposes,Coed,912,2211,Padstow,20170307
1685,5653,16282,Wewak Street School,973 Wewak Street,59,np,,Schools for Specific Purposes,Coed,3959,2640,North Albury,20170307
1686,5654,16313,Rivendell School,Thomas Walker Est  Hospital Rd,59,np,,Schools for Specific Purposes,Coed,727,2138,Concord West,20170307
1687,5655,16206,Clarke Road School,46-58 Clarke Road,62,35,,Schools for Specific Purposes,Coed,370,2077,Hornsby,20170307
1688,5656,16156,Arranounbai School,5 Aquatic Drive,53,29,,Schools for Specific Purposes,Coed,371,2086,Frenchs Forest,20170307
1689,5666,16261,Peterborough School,41 William Avenue,89,16,,Schools for Specific Purposes,Coed,3057,2528,Warilla,20170307
1690,5667,24094,Wooglemai Environmental Education Centre,Sheehys Creek Rd,,,,Environmental Education Centre,Coed,3425,2570,Oakdale,20170307
1691,5670,16222,Karonga School,Karonga Close (via Dent St),71,61,,Schools for Specific Purposes,Coed,380,2121,Epping,20170307
1692,5674,10647,Gadara School,92 Capper Street,26,0,,Schools for Specific Purposes,Coed,4344,2720,Tumut,20170307
1693,5675,4924,Sir Eric Woodward Memorial School,Ayres & Acron Rds,75,24,,Schools for Specific Purposes,Coed,570,2075,St Ives,20170307
1694,5679,24077,Bournda Environmental Education Centre,Bournda National Park,,,,Environmental Education Centre,Coed,3316,2550,Kalaru,20170307
1695,5680,23762,Thalgarrah Environmental Education Centre,Rockvale Rd,,,,Environmental Education Centre,Coed,1690,2350,Armidale,20170307
1696,5681,24091,Wambangalang Environmental Education Centre,Obley Rd,,,,Environmental Education Centre,Coed,4944,2830,Dubbo,20170307
1697,5682,24075,Awabakal Environmental Education Centre,Boundary St,,,,Environmental Education Centre,Coed,1233,2290,Dudley,20170307
1698,5683,24081,Dorroughby Environmental Education Centre,2101 Dunoon Rd,,,,Environmental Education Centre,Coed,2813,2480,Dorroughby,20170307
1699,5684,16284,Tangara School,Bong Bong Rd,25,0,,Schools for Specific Purposes,Coed,3456,2575,Mittagong,20170307
1700,5685,16186,G S Kidd Memorial School,37 Lincoln st,37,np,,Schools for Specific Purposes,Coed,1887,2380,Gunnedah,20170307
1701,5686,8741,Lakeside School,40-44 Coral Crescent,42,np,,Schools for Specific Purposes,Coed,1234,2290,Gateshead,20170307
1702,5687,16280,Hunter River Community School,17 Melaleuca Drive,65,np,,Schools for Specific Purposes,Coed,1384,2323,Metford,20170307
1703,5688,16287,The Hills School,Mary St,112,56,,Schools for Specific Purposes,Coed,776,2152,Northmead,20170307
1704,5689,16296,Wilson Park School,Wyrallah Rd,58,np,,Schools for Specific Purposes,Coed,2833,2480,Lismore,20170307
1705,5690,24085,Longneck Lagoon Environmental Education Centre,Whitmore Rd,,,,Environmental Education Centre,Coed,4535,2765,Maraylya,20170307
1706,5694,24078,Brewongle Environmental Education Centre,587 Chapel Hill Road,,,,Environmental Education Centre,Coed,4494,2756,Sackville North,20170307
1707,5696,16109,Sandon Public School,Erskine & Niagara Sts,234,17,932,Primary School,Coed,1690,2350,Armidale,20170307
1708,5698,16169,Havenlee School,75 Judith Drive,50,0,,Schools for Specific Purposes,Coed,3255,2541,North Nowra,20170307
1709,5699,6488,Kalinda School,Merrigal St,39,18,,Schools for Specific Purposes,Coed,3673,2680,Griffith,20170307
1710,5701,16194,Newcastle Middle School,Christo Rd,48,np,,Schools for Specific Purposes,Coed,1254,2298,Waratah,20170307
1711,5703,16201,Carinya School,Colebourne Ave,52,27,,Schools for Specific Purposes,Coed,945,2223,Mortdale,20170307
1712,5704,16192,Newcastle Junior School,64 Hillsborough Rd,58,13,,Schools for Specific Purposes,Coed,1235,2290,Hillsborough,20170307
1713,5711,16315,Shepherds Park School,129 Fernleigh Rd,38,np,,Schools for Specific Purposes,Boys,4084,2650,Wagga Wagga,20170307
1714,5712,8541,Les Powell School,108 Townview & Hoff Sts,76,77,,Schools for Specific Purposes,Coed,839,2170,Mount Pritchard,20170307
1715,5713,16218,Lucas Gardens School,Cnr Queens Rd & Walker St,24,67,,Schools for Specific Purposes,Coed,506,2046,Canada Bay,20170307
1716,5721,16213,Mary Brooksbank School,Anthony & Cleopatra Drives,86,37,,Schools for Specific Purposes,Coed,3385,2560,Rosemeadow,20170307
1717,5723,17532,Five Islands School,14 Marmong Street,38,np,,Schools for Specific Purposes,Coed,1201,2284,Booragul,20170307
1718,5730,10616,Gralee School,Yanco Ave,21,np,,Schools for Specific Purposes,Coed,4250,2705,Leeton,20170307
1719,5731,24080,Cascade Environmental Education Centre,Coramba Rd,,,,Environmental Education Centre,Coed,2401,2453,Cascade,20170307
1720,5732,24092,Warrumbungle National Park Environmental Education Centre,Warrumbungle National Park,,,,Environmental Education Centre,Coed,1735,2357,Coonabarabran,20170307
1721,5734,24088,Riverina Environmental Education Centre,Cnr Sturt & Olympic Highway,,,,Environmental Education Centre,Coed,4084,2650,Wagga Wagga,20170307
1722,5735,16168,Campbell House School,Roy Watts Rd,49,12,,Schools for Specific Purposes,Coed,822,2167,Glenfield,20170307
1723,5736,16190,Holman Place School,8 Holman Place,33,np,,Schools for Specific Purposes,Coed,4674,2794,Cowra,20170307
1724,5737,16227,Edgeware School,Burnett St & Tennett Pde,20,38,,Schools for Specific Purposes,Coed,874,2193,Hurlstone Park,20170307
1725,5738,9036,Kotara School,Seaview & Park Aves,28,,,Schools for Specific Purposes,Coed,1229,2289,Kotara,20170307
1726,5740,24090,Rumbalara Environmental Education Centre,Donnison St,,,,Environmental Education Centre,Coed,999,2250,Gosford,20170307
1727,5741,24076,Botany Bay Environmental Education Centre,Botany Bay National Park,,,,Environmental Education Centre,Coed,971,2231,Kurnell,20170307
1728,5743,24084,Illawarra Environmental Education Centre,Killalea Drive,,,,Environmental Education Centre,Coed,3060,2529,Dunmore,20170307
1729,5744,16221,Kandeer School,412 Fallon St,19,,,Schools for Specific Purposes,Coed,3959,2640,North Albury,20170307
1730,5745,24086,Observatory Hill Environmental Education Centre,Upper Fort St Observatory Hill,,,,Environmental Education Centre,Coed,409,2000,Millers Point,20170307
1731,5748,16152,Ajuga School,Quarter Sessions Road,40,np,,Schools for Specific Purposes,Coed,822,2167,Glenfield,20170307
1732,5749,16181,Budawang School,Camden & Narrawallee Sts,30,0,,Schools for Specific Purposes,Coed,3185,2539,Ulladulla,20170307
1733,5750,23688,Red Hill Environmental Education Centre,Saunders Ave,,,,Environmental Education Centre,Coed,5172,2852,Gulgong,20170307
1734,5751,27665,The Childrens Hospital School,Hawkesbury Rd & Hainsworth St,,,,Schools for Specific Purposes,Coed,756,2145,Westmead,20170307
1735,5752,24087,Penrith Lakes Environmental Education Centre,89-151 Old Castlereagh Road,,,,Environmental Education Centre,Coed,4449,2749,Castlereagh,20170307
1736,5753,16642,Lomandra School,Beverley Rd,63,np,,Schools for Specific Purposes,Coed,3376,2560,Campbelltown,20170307
1737,5754,10779,Plumpton House School,327 Rooty Hill Road North,55,,,Schools for Specific Purposes,Coed,4529,2761,Plumpton,20170307
1738,5755,22788,HopeTown School,177 Pollock Ave,52,0,,Schools for Specific Purposes,Coed,1102,2259,Wyong,20170307
1739,5756,17434,Induna School,57 Swallow Rd,35,np,,Schools for Specific Purposes,Coed,2528,2460,South Grafton,20170307
1740,5757,18125,Lincoln School,Westview St,31,0,,Schools for Specific Purposes,Coed,4944,2830,Dubbo,20170307
1741,5758,25674,The Bidgee School,21 Mitchelmore St,19,0,,Schools for Specific Purposes,Coed,4084,2650,Wagga Wagga,20170307
1742,5759,23770,Canterbury Vale School,24 Wangee Rd,21,,,Schools for Specific Purposes,Coed,876,2195,Lakemba,20170307
1743,5760,23769,North Gosford Learning Centre,20 Jarrett Street,31,0,,Schools for Specific Purposes,Coed,1014,2250,North Gosford,20170307
1744,5761,27706,Penrith Valley Learning Centre,Werrington Road,43,0,,Schools for Specific Purposes,Coed,4445,2747,Werrington,20170307
1745,5762,23773,Barwon Learning Centre,Carol Ave,15,,,Schools for Specific Purposes,Coed,1948,2400,Moree,20170307
1746,5763,23775,Coffs Harbour Learning Centre,Linden Ave,21,np,,Schools for Specific Purposes,Coed,2378,2450,Boambee,20170307
1747,5764,25792,Woodberry Learning Centre,Corner Woodberry Road & Lawson Ave,16,,,Schools for Specific Purposes,Coed,1376,2322,Woodberry,20170307
1748,5765,29397,The Ponds School,201 The Ponds Boulevard,110,46,,Schools for Specific Purposes,Coed,4547,2769,The Ponds,20170307
1749,5767,30138,George Bass School,106 Johnston Road,97,79,,Schools for Specific Purposes,Coed,880,2197,Bass Hill,20170307
1750,7301,11019,Canowindra Public School,Tilga Street,228,np,975,Primary School,Coed,4829,2804,Canowindra,20170307
1751,7302,7752,Carlingford Public School,Rickard St,504,73,1113,Primary School,Coed,690,2118,Carlingford,20170307
1752,7303,9525,Gloucester Public School,5 Hume St,330,2,946,Primary School,Coed,2042,2422,Gloucester,20170307
1753,7305,9370,Manilla Central School,Wilga Ave,327,np,858,Central/Community School,Coed,1666,2346,Manilla,20170307
1754,7307,11012,Orange Public School,78 Kite St,659,8,1009,Primary School,Coed,4814,2800,Orange,20170307
1755,7308,9025,Plattsburg Public School,1 Ranclaud St,246,13,910,Primary School,Coed,1223,2287,Wallsend,20170307
1756,7311,9339,Scone Public School,Liverpool St,479,3,956,Primary School,Coed,1578,2337,Scone,20170307
1757,7314,9544,Wingham Public School,157 Murray Rd,323,3,903,Primary School,Coed,2150,2429,Wingham,20170307
1758,7316,9672,Dorrigo Public School,Hickory St,110,7,949,Primary School,Coed,2404,2453,Dorrigo,20170307
1759,7401,8585,Arncliffe Public School,Princes Hwy,427,73,1026,Primary School,Coed,895,2205,Arncliffe,20170307
1760,7403,7800,Auburn Public School,Cnr of Auburn Road & Beatrice Street,571,97,929,Primary School,Coed,398,2144,Auburn,20170307
1761,7404,7588,Balmain Public School,1 Eaton Street,335,30,1179,Primary School,Coed,495,2041,Balmain,20170307
1762,7405,8575,Bankstown Public School,Restwell St,896,97,948,Primary School,Coed,403,2200,Bankstown,20170307
1763,7406,8593,Bexley Public School,Forest Rd,306,81,975,Primary School,Coed,902,2207,Bexley,20170307
1764,7407,6924,Bondi Public School,Wellington St,595,26,1134,Primary School,Coed,453,2026,Bondi,20170307
1765,7408,5324,Bourke Street Public School,590 Bourke St,351,40,1096,Primary School,Coed,423,2010,Surry Hills,20170307
1766,7409,7620,Chatswood Public School,5 Centennial Ave,1180,83,1162,Primary School,Coed,521,2067,Chatswood,20170307
1767,7411,7777,Croydon Public School,39 Young St,673,64,1132,Primary School,Coed,713,2132,Croydon,20170307
1768,7412,7778,Croydon Park Public School,Georges River Rd,423,66,1048,Primary School,Coed,714,2133,Croydon Park,20170307
1769,7413,5322,Daceyville Public School,Joffre Cres,279,67,1045,Primary School,Coed,472,2032,Daceyville,20170307
1770,7414,5327,Darlinghurst Public School,Womerah Ave,312,35,1154,Primary School,Coed,330,2011,Potts Point,20170307
1771,7416,7770,Eastwood Public School,Rowe St,794,93,1140,Primary School,Coed,701,2122,Eastwood,20170307
1772,7418,6132,Gardeners Road Public School,420-422 Gardeners Road,347,72,1019,Primary School,Coed,82,2018,Rosebery,20170307
1773,7419,7583,Glebe Public School,Derwent St,231,41,1006,Primary School,Coed,490,2037,Glebe,20170307
1774,7420,5311,Hamilton Public School,Tudor St,280,17,1065,Primary School,Coed,1265,2303,Hamilton,20170307
1775,7422,9304,Kurri Kurri Public School,Lang St,654,2,905,Primary School,Coed,1447,2327,Kurri Kurri,20170307
1776,7423,7586,Leichhardt Public School,Marion St,705,30,1149,Primary School,Coed,493,2040,Leichhardt,20170307
1777,7424,8537,Liverpool Public School,Railway Street,710,93,969,Primary School,Coed,401,2170,Liverpool,20170307
1778,7427,7564,Maroubra Junction Public School,Storey St,671,59,1114,Primary School,Coed,477,2035,Maroubra,20170307
1779,7430,6126,Mosman Public School,27 Belmont Rd,687,32,1175,Primary School,Coed,602,2088,Mosman,20170307
1780,7431,7593,Newtown Public School,Norfolk St,403,16,1122,Primary School,Coed,499,2042,Newtown,20170307
1781,7432,5221,Paddington Public School,Oxford St,310,37,1153,Primary School,Coed,445,2021,Paddington,20170307
1782,7435,7584,Rozelle Public School,Darling St,612,19,1148,Primary School,Coed,492,2039,Rozelle,20170307
1783,7436,7604,Stanmore Public School,Cnr Cambridge and Holt St,644,27,1136,Primary School,Coed,513,2048,Stanmore,20170307
1784,7442,6134,Woollahra Public School,Forth St,776,43,1193,Primary School,Coed,452,2025,Woollahra,20170307
1785,7444,7794,Rosehill Public School,Prospect St,630,91,1055,Primary School,Coed,743,2142,Rosehill,20170307
1786,7445,8701,Woy Woy Public School,Blackwall & Park Rds,424,14,982,Primary School,Coed,1046,2256,Woy Woy,20170307
1787,8101,10438,Albury High School,Kiewa St,996.6,10,1021,Secondary School,Coed,3952,2640,Albury,20170307
1788,8102,9373,Armidale High School,Butler St,610.8,9,990,Secondary School,Coed,1690,2350,Armidale,20170307
1789,8103,10974,"Denison College of Secondary Education, Bathurst High Campus",Hope St,973.2,6,975,Secondary School,Coed,4685,2795,Bathurst,20170307
1790,8104,10239,Bowral High School,Park & Aitken Rds,853,8,982,Secondary School,Coed,3464,2576,Bowral,20170307
1791,8105,6480,Broken Hill High School,Garnet St,635,5,916,Secondary School,Coed,5275,2880,Broken Hill,20170307
1792,8107,6392,Canterbury Boys High School,Holden St,351.4,90,983,Secondary School,Boys,873,2193,Canterbury,20170307
1793,8108,6420,Cessnock High School,Aberdare St,563.4,2,876,Secondary School,Coed,1419,2325,Cessnock,20170307
1794,8109,9668,Coffs Harbour High School,336 Harbour Drive,901.2,13,965,Secondary School,Coed,2381,2450,Coffs Harbour,20170307
1795,8110,17696,Dubbo College Senior Campus,Tony McGrane Place,449.5,5,,Secondary School,Coed,4944,2830,Dubbo,20170307
1796,8111,9346,Farrer Memorial Agricultural High School,585 Calala Lane,591.3,2,993,Secondary School,Boys,1609,2340,Calala,20170307
1797,8114,9419,Glen Innes High School,Edwards St,492.9,3,941,Secondary School,Coed,1822,2370,Glen Innes,20170307
1798,8115,8678,Gosford High School,Racecourse Rd,1092.4,35,1153,Secondary School,Coed,999,2250,Gosford,20170307
1799,8116,10255,Goulburn High School,Goldsmith St,658.2,6,958,Secondary School,Coed,3516,2580,Goulburn,20170307
1800,8117,9711,Grafton High School,97 Mary Street,945.2,3,941,Secondary School,Coed,2493,2460,Grafton,20170307
1801,8118,6477,Griffith High School,Coolah St,525.8,41,894,Secondary School,Coed,3673,2680,Griffith,20170307
1802,8119,10634,Hay War Memorial High School,Pine St,185.6,np,910,Secondary School,Coed,4295,2711,Hay,20170307
1803,8120,7669,Hornsby Girls High School,Edgeworth David Ave,724.8,87,1236,Secondary School,Girls,370,2077,Hornsby,20170307
1804,8121,8523,Hurlstone Agricultural High School,Roy Watts Rd,942,83,1128,Secondary School,Coed,822,2167,Glenfield,20170307
1805,8122,16224,Inverell High School,Brae St,594.4,4,914,Secondary School,Coed,1767,2360,Inverell,20170307
1806,8123,6364,Kempsey High School,Broughton St,449.6,3,855,Secondary School,Coed,2226,2440,Kempsey,20170307
1807,8124,9814,"The Rivers Secondary College, Lismore High Campus",Dalley St,353.8,8,914,Secondary School,Coed,2833,2480,Lismore,20170307
1808,8125,10962,Lithgow High School,1A Pau Street,806.8,5,939,Secondary School,Coed,4644,2790,Lithgow,20170307
1809,8126,9191,Maitland High School,20-32 High Street,872.8,4,928,Secondary School,Coed,1381,2323,East Maitland,20170307
1810,8127,15124,Maitland Grossmann High School,Cumberland & Dixon Sts,1303,6,999,Secondary School,Coed,1381,2323,East Maitland,20170307
1811,8128,11078,Mudgee High School,41 Douro St,885.8,4,950,Secondary School,Coed,5136,2850,Mudgee,20170307
1812,8129,9916,Murwillumbah High School,Riverview St,505,5,950,Secondary School,Coed,2932,2484,Murwillumbah,20170307
1813,8132,7614,North Sydney Boys High School,Falcon Street,923,92,1209,Secondary School,Boys,365,2065,Crows Nest,20170307
1814,8133,7615,North Sydney Girls High School,Pacific Hwy,916.9,93,1218,Secondary School,Girls,365,2065,Crows Nest,20170307
1815,8134,11011,Orange High School,Woodward St,1038,7,976,Secondary School,Coed,4814,2800,Orange,20170307
1816,8135,7844,Parramatta High School,Great Western Hwy & Pitt St,863.6,91,1032,Secondary School,Coed,384,2150,Parramatta,20170307
1817,8136,8628,St George Girls High School,Victoria St,916.6,92,1151,Secondary School,Girls,926,2217,Kogarah,20170307
1818,8137,5328,Sydney Boys High School,556 Cleveland Street,1197.5,89,1194,Secondary School,Boys,444,2021,Moore Park,20170307
1819,8138,5329,Sydney Girls High School,Moore Park,935.9,87,1208,Secondary School,Girls,423,2010,Surry Hills,20170307
1820,8139,9353,Tamworth High School,Willis St,612.8,3,882,Secondary School,Coed,1633,2340,South Tamworth,20170307
1821,8140,6430,Taree High School,Albert St,866.2,4,939,Secondary School,Coed,2185,2430,Taree,20170307
1822,8141,8595,Sydney Technical High School,Forest Rd,921.4,93,1138,Secondary School,Boys,902,2207,Bexley,20170307
1823,8142,10490,Wagga Wagga High School,Coleman St,1044,10,977,Secondary School,Coed,4084,2650,Wagga Wagga,20170307
1824,8143,10004,Wollongong High School of the Performing Arts,Lysaght St,1124.6,24,1036,Secondary School,Coed,3029,2519,Fairy Meadow,20170307
1825,8144,10554,Yanco Agricultural High School,259 Euroley Rd,332,2,1007,Secondary School,Coed,4245,2703,Yanco,20170307
1826,8146,11096,Parkes High School,Albert St,617.2,3,908,Secondary School,Coed,3658,2870,Parkes,20170307
1827,8147,5319,Conservatorium High School," Macquarie Street",159.4,71,1202,Secondary School,Coed,146,2000,Sydney,20170307
1828,8148,10970,Cowra High School,Dowell St,578.2,4,905,Secondary School,Coed,4674,2794,Cowra,20170307
1829,8150,10862,Katoomba High School,Martin St,657,11,998,Secondary School,Coed,4595,2780,Katoomba,20170307
1830,8151,6427,Homebush Boys High School,Bridge Rd,1137.6,86,1055,Secondary School,Boys,731,2140,Homebush,20170307
1831,8152,7776,Burwood Girls High School,95 Queen Street,1158.1,70,1085,Secondary School,Girls,713,2132,Croydon,20170307
1832,8154,9731,Casino High School,Queensland Rd,668,2,871,Secondary School,Coed,2648,2470,Casino,20170307
1833,8155,10298,Young High School,Campbell St,556,11,929,Secondary School,Coed,3650,2594,Young,20170307
1834,8156,10557,Leeton High School,Mallee & Myrtle Sts,442.4,8,906,Secondary School,Coed,4250,2705,Leeton,20170307
1835,8157,6479,Narrandera High School,Elizabeth St,249.8,2,891,Secondary School,Coed,4236,2700,Narrandera,20170307
1836,8159,7622,Willoughby Girls High School,Mowbray Rd,973.4,54,1141,Secondary School,Girls,552,2068,Willoughby,20170307
1837,8161,6463,Randwick Boys High School,Rainbow & Avoca Sts,623.8,66,1034,Secondary School,Boys,470,2031,Randwick,20170307
1838,8162,9649,Macksville High School,40 Boundary St,549,2,931,Secondary School,Coed,2353,2447,Macksville,20170307
1839,8163,10712,Penrith High School,High St,949.6,83,1172,Secondary School,Coed,4455,2750,Penrith,20170307
1840,8164,6400,Muswellbrook High School,King St,782,3,907,Secondary School,Coed,1538,2333,Muswellbrook,20170307
1841,8165,10182,Bega High School,Upper & Eden Sts,789.8,5,961,Secondary School,Coed,3297,2550,Bega,20170307
1842,8166,6373,Wyong High School,53 Alison Road,745.4,6,951,Secondary School,Coed,1102,2259,Wyong,20170307
1843,8168,10524,Temora High School,Anzac St,359,3,958,Secondary School,Coed,4177,2666,Temora,20170307
1844,8169,6428,Strathfield Girls High School,Albert Rd,1149.2,93,1059,Secondary School,Girls,394,2135,Strathfield,20170307
1845,8170,6409,Narrabri High School,2 Gibbons Street,551,3,929,Secondary School,Coed,1926,2390,Narrabri,20170307
1846,8171,10047,Kiama High School,Saddleback Mountain Rd,1045.4,6,1036,Secondary School,Coed,3083,2533,Kiama,20170307
1847,8173,6365,Wauchope High School,Nelson St,614.4,2,924,Secondary School,Coed,2343,2446,Wauchope,20170307
1848,8174,6410,Quirindi High School,Hill St,400.7,1,876,Secondary School,Coed,1653,2343,Quirindi,20170307
1849,8176,8536,Liverpool Girls High School,Forbes St,986,88,937,Secondary School,Girls,401,2170,Liverpool,20170307
1850,8177,6345,Kurri Kurri High School,Stanford & Deakin Sts,833.8,2,910,Secondary School,Coed,1447,2327,Kurri Kurri,20170307
1851,8178,10730,Richmond High School,Lennox St,684,9,940,Secondary School,Coed,4468,2753,Richmond,20170307
1852,8179,6448,Junee High School,Lydia St,203.8,np,890,Secondary School,Coed,4148,2663,Junee,20170307
1853,8180,10201,Campbelltown Performing Arts High School,Beverley Rd,1106,35,951,Secondary School,Coed,3376,2560,Campbelltown,20170307
1854,8184,6341,Punchbowl Boys High School,Kelly St,490,98,916,Secondary School,Boys,878,2196,Punchbowl,20170307
1855,8186,8535,Liverpool Boys High School,Forbes St,598,92,941,Secondary School,Boys,401,2170,Liverpool,20170307
1856,8187,8616,East Hills Girls Technology High School,Lucas Rd,1049.4,68,1016,Secondary School,Girls,918,2213,Panania,20170307
1857,8188,9480,Gunnedah High School,Marquis St,420.2,2,846,Secondary School,Coed,1887,2380,Gunnedah,20170307
1858,8189,9754,Kyogle High School,Summerland Way,375.6,4,938,Secondary School,Coed,2715,2474,Kyogle,20170307
1859,8190,6416,Cootamundra High School,Poole St,292.6,2,928,Secondary School,Coed,3636,2590,Cootamundra,20170307
1860,8191,6434,Corrimal High School,Murray Rd,344.1,16,918,Secondary School,Coed,3023,2518,Corrimal,20170307
1861,8193,9905,Mullumbimby High School,9 Jubilee Ave,628,12,1000,Secondary School,Coed,2878,2482,Mullumbimby,20170307
1862,8194,11100,Forbes High School,18 Wyndham Ave,349,2,888,Secondary School,Coed,5232,2871,Forbes,20170307
1863,8195,9764,Ballina High School,Cherry St,381.6,5,890,Secondary School,Coed,2770,2478,Ballina,20170307
1864,8196,10431,Monaro High School,Mittagang Road,475.8,8,960,Secondary School,Coed,3893,2629,Cooma North,20170307
1865,8197,6456,Wellington High School,Whiteley St,344,np,825,Secondary School,Coed,4869,2820,Wellington,20170307
1866,8201,14945,Nowra High School,Moss St,1009,6,973,Secondary School,Coed,3256,2541,Nowra,20170307
1867,8202,9322,Singleton High School,75-81 York Street,1195.2,3,945,Secondary School,Coed,1517,2330,Singleton,20170307
1868,8203,8739,Belmont High School,424 Pacific Highway,934.8,5,978,Secondary School,Coed,1161,2280,Belmont,20170307
1869,8204,10035,Dapto High School,Cleveland Rd,910,8,969,Secondary School,Coed,3069,2530,Dapto,20170307
1870,8205,18289,Illawarra Sports High School,Gura St,706.8,24,914,Secondary School,Coed,3002,2506,Berkeley,20170307
1871,8206,8615,East Hills Boys High School,Lucas Rd,818,81,992,Secondary School,Boys,918,2213,Panania,20170307
1872,8207,7727,Hunters Hill High School,Reiby Rd,608.8,37,1091,Secondary School,Coed,662,2110,Hunters Hill,20170307
1873,8208,7759,Cheltenham Girls High School,Beecroft Rd & The Promenade,1233.9,66,1136,Secondary School,Girls,694,2119,Beecroft,20170307
1874,8209,6383,Cabramatta High School,Aladore Ave,1394.8,96,921,Secondary School,Coed,817,2166,Cabramatta,20170307
1875,8210,8991,Lake Macquarie High School,Marmong St,366.8,3,895,Secondary School,Coed,1201,2284,Booragul,20170307
1876,8211,7666,Normanhurst Boys High School,Pennant Hills Rd,744.4,87,1201,Secondary School,Boys,572,2076,Normanhurst,20170307
1877,8213,7795,Birrong Boys High School,Rodd St,366,96,903,Secondary School,Boys,745,2143,Birrong,20170307
1878,8214,9834,"The Rivers Secondary College, Richmond River High Campus",Lake St,828.8,6,971,Secondary School,Coed,2844,2480,North Lismore,20170307
1879,8215,10230,Picton High School,480 Argyle St,1132.4,6,955,Secondary School,Coed,3437,2571,Picton,20170307
1880,8216,10407,Queanbeyan High School,Agnes Ave,509.6,21,963,Secondary School,Coed,3768,2620,Queanbeyan,20170307
1881,8217,10219,Camden High School,300 Cawdor Rd,1053.6,9,989,Secondary School,Coed,3413,2570,Camden,20170307
1882,8218,10623,Deniliquin High School,Harfleur St,514.4,3,957,Secondary School,Coed,4270,2710,Deniliquin,20170307
1883,8219,6433,Hunter River High School,Elkin Ave,733.8,3,917,Secondary School,Coed,1398,2324,Heatherbrae,20170307
1884,8220,6464,Randwick Girls High School,Barker St,942,59,1062,Secondary School,Girls,470,2031,Randwick,20170307
1885,8221,8597,Kingsgrove North High School,2-10 St Albans Road,854.1,87,971,Secondary School,Coed,357,2208,Kingsgrove,20170307
1886,8222,7673,Asquith Girls High School,Stokes Ave,898.4,28,1074,Secondary School,Girls,575,2077,Asquith,20170307
1887,8223,8570,Bass High School,10 Arundle Rd,709,77,908,Secondary School,Coed,880,2197,Bass Hill,20170307
1888,8224,7828,Blacktown Girls High School,Fifth Ave,710.4,80,1000,Secondary School,Girls,765,2148,Blacktown,20170307
1889,8225,7742,Marsden High School,22a Winbourne St,752.5,64,1023,Secondary School,Coed,378,2114,West Ryde,20170307
1890,8227,8141,Merrylands High School,Bristol St,714.8,79,926,Secondary School,Coed,798,2160,Merrylands,20170307
1891,8229,7850,Northmead Creative and Performing Arts High School,Campbell St,1019,49,1008,Secondary School,Coed,776,2152,Northmead,20170307
1892,8230,8648,Port Hacking High School,637 Kingsway,1146.6,30,1049,Secondary School,Coed,358,2228,Miranda,20170307
1893,8231,6399,Seven Hills High School,Johnson Ave,344,20,925,Secondary School,Coed,383,2147,Seven Hills,20170307
1894,8232,7619,Chatswood High School,24 Centennial Ave,1437.7,78,1113,Secondary School,Coed,521,2067,Chatswood,20170307
1895,8233,9056,Hunter Sports High School,Pacific Hwy,737.7,4,907,Secondary School,Coed,1234,2290,Gateshead,20170307
1896,8235,7755,James Ruse Agricultural High School,Felton Rd,842.7,97,1262,Secondary School,Coed,690,2118,Carlingford,20170307
1897,8236,4403,Blakehurst High School,270A Woniora Rd,1137.2,81,1039,Secondary School,Coed,939,2221,Blakehurst,20170307
1898,8240,8650,Caringbah High School,85 Willarong Rd,912.6,46,1172,Secondary School,Coed,360,2229,Caringbah,20170307
1899,8241,8624,Moorefield Girls High School,Princes Hwy,332,85,993,Secondary School,Girls,926,2217,Kogarah,20170307
1900,8243,14236,Riverside Girls High School,Huntleys Point Rd,921.4,47,1086,Secondary School,Girls,376,2111,Gladesville,20170307
1901,8244,7827,Blacktown Boys High School,Sunnyholt Rd & Fifth Ave,472.2,83,1017,Secondary School,Boys,765,2148,Blacktown,20170307
1902,8245,7672,Asquith Boys High School,Jersey St,588,22,1046,Secondary School,Boys,575,2077,Asquith,20170307
1903,8246,8667,Heathcote High School,Wilson Pde,776.6,5,1009,Secondary School,Coed,981,2233,Heathcote,20170307
1904,8247,8596,Kingsgrove High School,Kingsgrove Rd,997.8,86,986,Secondary School,Coed,357,2208,Kingsgrove,20170307
1905,8249,6423,Matraville Sports High School,Anzac Pde,255,28,909,Secondary School,Coed,480,2036,Chifley,20170307
1906,8250,8614,Sir Joseph Banks High School,Turvey St,570,83,922,Secondary School,Coed,914,2212,Revesby,20170307
1907,8252,7781,Strathfield South High School,Hedges Ave,598.6,88,920,Secondary School,Coed,720,2136,Enfield,20170307
1908,8253,6471,Auburn Girls High School,Hunter St & Braemar Ave,800.8,99,917,Secondary School,Girls,398,2144,Auburn,20170307
1909,8254,6340,Bankstown Girls High School,Mona St,551,97,934,Secondary School,Girls,403,2200,Bankstown,20170307
1910,8255,16164,Beverly Hills Girls High School,Broadarrow & King Georges Rds,1175.7,96,1001,Secondary School,Girls,906,2209,Beverly Hills,20170307
